adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[],579677,en,The Beatles: Made on Merseyside,The incredible story of how the Beatles emerged from post war Liverpool and turned music upon its head with their changes.,0.718,/dT6JWv0rcKupEvdnsorfXGNDwkE.jpg,2018-09-07,The Beatles: Made on Merseyside,False,8.0,1
False,/7kcN4MFnFOttudSRO21luENfsCx.jpg,"[28, 53]",579696,en,Project ISISX,"The Organization, a shadowy non-governmental organization lead by the even more shadowy ""Mr Smith"", fights against enemies of the United States, both foreign and domestic despite the wishes of the Federal Government and it's agencies who are doing their best to track them and shut them down.",0.6,,2018-01-01,Project ISISX,False,0.0,0
False,,[],580203,en,I Puritani - Teatro Massimo,"A Teatro Massimo production Teatro Massimo in co-production with the Teatro Comunale of Bologna and the Teatro Lirico of Cagliari.  Having decided to perform the version edited by Fabrizio Della Seta, the Massimo Theatre got from the City Library the loan of the Bellini’s authentic score that will be exhibited at the foyer during the opera recitals up to the 9th of April, under the production of Jader Bignamini, costumes by Pierluigi Pier’Alli and the direction of Alberto Cavallotti. On the stage as Elvira: Laura Giordano, Ruth Iniesta and Jessica Prattm will perform in different dates.",0.6,/37uxb5bceQ43mpqkEfgE80y4VTJ.jpg,2018-04-18,I Puritani - Teatro Massimo,False,0.0,0
False,,[],486377,en,Even When I Fall,"Even When I Fall tells the incredible story of Nepal's first circus, set up by survivors of child trafficking.",0.638,,2018-04-13,Even When I Fall,False,0.0,0
False,,[99],488110,en,Transmutation,"Meet the men and women who are living testament to the power of transmutation, each sharing their extraordinary stories of empowerment, authenticity, and love. This feature documentary explores the rarely-seen intimacies of a deeply individualistic mystical experience of reality. Is direct personal encounter with divinity a real thing? What secrets are buried in nature's deep places? Why has mainstream culture sought to eradicate the awakened human? Is normality really our friend? The answers may surprise you.",0.6,/nEgWclU06ooOWU1F9mzmyUmoxPH.jpg,2018-01-01,Transmutation,False,0.0,0
False,,[],582615,en,Ready For Love,Amber Lynn Weatherbee knows that the right man is out there. Maybe he's on The Bachelor?,0.6,/7nTjH6GJrP8Pf2OeOpF0vSSMOuC.jpg,2018-04-30,Ready For Love,False,0.0,0
False,/3tYQHSuQiJUh9bPiMqyTtzo3tgW.jpg,[35],476046,en,Birthmarked,Two scientists raise 3 children contrarily to their genetic tendencies to prove the ultimate power of nurture over nature.,5.06,/78UZ1DS2zHbBQphtpZVJdqS22ky.jpg,2018-03-30,Birthmarked,False,5.9,32
False,,"[16, 27]",476047,en,Umbilical World,"Best known as the cult creator of the animated web series Salad Fingers (SUFF 2007) David Firth creates morbidly fascinating worlds that delve deep into the darkest recesses of the human psyche. It’s fair to say that once you lay eyes on his shorts, it’s hard to shake their visceral effect in a hurry. Eleven years after first screening his work at SUFF, Umbilical World represents a curation of Firth’s most popular shorts to date, each bookended by brand new transitional animations. Using surrealist techniques to explore depression and mental illness with some of the darkest humour this side of the twenty-first century (his work has been featured on Charlie Brooker’s Screenwipe and Mitchell & Webb), Firth has become one of the world’s most significant, independent animators. Umbilical World is a brain-melting celebration of Firth’s short but prized career — a dog-stew of animated fancies from the scabland toybox that is his mind.",0.721,/3JHGu7Vv2iYo25BTRgiTgYegYA6.jpg,2018-11-23,Umbilical World,False,0.0,0
False,,[99],582627,en,Magnetism,The visual parallels between rural and urban life in the United Kingdom.,0.6,/nyjZ03EtTgEjRbel47OvYe8lQA7.jpg,2018-05-10,Magnetism,False,0.0,0
True,/j8B70w6Y4MifdxJwW9myUF6q9a0.jpg,[],534642,en,Hot & Sticky Poolside,"These tight sluts are soaking wet, not because of the fresh pool water, but because of the hot & hung pool boys turning up the heat on their dripping, tight pussies. Baby, it's warm outside!",0.6,/ewTZUZURoQeSmnd6mjhSFwsKscr.jpg,2018-07-06,Hot & Sticky Poolside,False,0.0,0
True,/qxu9FRzRl5stVmiawifKcFk1CyQ.jpg,[],534658,en,Anal Threesomes 4,"Featured cover girls and superstars Mia Malkova and Vicki Chase play a model and photographer who get up close and personal after a shoot directed by Kayden Kross. Also featuring scenes with Lena Paul, Sarah Vandella, Adriana Chechik, Carter Cruise, Arya Fae, and Karla Kush in career defining performances of their own.",0.6,/ho0ruWW8sKPIqtKtNzeTRUvQS44.jpg,2018-07-05,Anal Threesomes 4,False,0.0,0
False,/k2fAJ7LazXL9OGWIplv9XqD3Zct.jpg,"[35, 18, 10749]",448557,en,After Everything,"When Elliot, a brash 23-year-old living carefree in New York City, meets the sensible Mia and receives a damning diagnosis all in the same week, his world is turned completely upside down. But as their love blossoms amidst the chaos of his treatment, they discover that Elliot's illness is not the real test of their relationship – it's everything else.",4.461,/5fwosV84f3BOV2h4kqcbpQplFLY.jpg,2018-10-12,After Everything,False,6.8,9
False,/21LPPK1yQbI7qxVRhybZilRG9XT.jpg,"[27, 10770]",448561,en,Who's Watching Oliver,The story of a mentally unstable loner lost in a life forced upon him. By night Oliver aimlessly wanders the streets and bars on what can only be described as a truly shocking and humiliating killing spree. His only savior and possible way out of a life he is desperate to escape comes in the form of the beautiful Sophia with her sweet eccentricity and naivety to the danger she has put herself in.,1.058,/niRpKyhfJFbhYfigit4mNJXVg0Z.jpg,2018-07-03,Who's Watching Oliver,False,7.3,3
False,/g1GqixUIWaToIdaqm0Vy1Fxbza5.jpg,"[10770, 18]",448565,en,The Child in Time,"Stephen Lewis, a successful writer of children's books, is confronted with the unthinkable: he loses his only child, four-year-old Kate, in a supermarket. In one horrifying moment that replays itself over the years that follow, Stephen realises his daughter is gone. Kate's absence sets Stephen and his wife, Julie, on diverging paths as both struggle with an all-consuming grief.",5.905,/o4bJtOuloUb495V2EWeSQC0VXP3.jpg,2018-07-05,The Child in Time,False,5.9,90
False,,[99],535801,en,A Thousand Ukuleles,A master luthier reflects on his life's work and legacy.,0.6,/uwAi5x4ODjSDakiKNgpMrX0aJmV.jpg,2018-01-02,A Thousand Ukuleles,False,0.0,0
False,,"[10749, 10770]",535805,en,Love in Design,"In need of a shakeup on her home-makeover TV show, star Hannah is sent to her small New England hometown to renovate the historical Lewisburg Manor. When old flame Jeff is assigned to make sure Hannah's design preserves the historical manor, the two must find harmony between the old and the new.",2.738,/ocBGwvG7SzFNs1fnvO8WfVwwlrU.jpg,2018-09-15,Love in Design,False,6.1,7
False,/ateuBdm3eKfNArIsY488HZZLX9y.jpg,"[10749, 18, 10770, 10402]",535807,en,"It's Christmas, Eve",Interim school superintendent Eve Morgan finds herself in a tough spot when she is assigned to shut down a school's failing music program and must come to terms with here musical past.,2.508,/pEDSCMBX1dgEtPZQEWkHF1aunzi.jpg,2018-11-10,"It's Christmas, Eve",False,5.7,9
False,/nFi3x5Lb0kohJgKCUsOQUOwqQzx.jpg,"[10770, 10751, 10749]",535808,en,Christmas at Graceland,"Laurel, a Chicago-based business executive, travels to Memphis to secure one of the city's oldest family-owned banks. While in Memphis, Laurel reunites with old flame Clay, a local music promoter with loftier aspirations. Though Laurel tries to keep her eye on the prize of the business acquisition, Clay is very persuasive reminding her of the days when they were a performing duo on the brink of stardom. Now Laurel's focus turns to the home of the Blues and dreams of making music again.",3.49,/1KhJ3cxhMbgsIudXpG0coqnftLn.jpg,2018-11-17,Christmas at Graceland,False,6.0,13
False,/1XuTrifbdOrhAQLC9SrCSuojHe1.jpg,"[10749, 18, 10770, 14]",535809,en,A Shoe Addict's Christmas,"As Christmas approaches, a department store worker whose life lacks fulfillment meets her guardian angel, who offers her a chance to change her circumstances by magically transporting her to Christmases past whenever she tries on a new pair of shoes.",2.887,/dXy55JISYOfUKZdpKG1A8yegHzw.jpg,2018-11-25,A Shoe Addict's Christmas,False,6.9,13
False,/ijflEVhnqxFRR3Hw5WbDeZ4Vws1.jpg,"[10749, 10770]",535810,en,"Pride, Prejudice and Mistletoe","Darcy has always worked hard to prove herself and be successful on her own terms, even choosing to start her own company, rather than work with her father. Returning to her hometown for Christmas, Darcy reconnects with an old rival, restaurant owner Luke, and they are forced to plan a charity event together. As Darcy spends time with her family and Luke, she starts to realize what matters most in life and sets out to mend her relationship with her father, and possibly fall in love.",2.643,/8NYG72HpKoG6cNWGrLQJHcWGY65.jpg,2018-11-23,"Pride, Prejudice and Mistletoe",False,6.3,14
False,/yStcJHgpIOrvMYBbGWadeebmXCg.jpg,"[10751, 10770, 10749]",535812,en,Christmas Joy,"Joy Holbrook, is a corporate market researcher, gunning for a promotion within her firm. Just as her company's CEO is taking notice, Joy finds out her Aunt Ruby has broken her ankle and will be undergoing surgery. Despite the less than opportune timing, Joy makes her way back home to Crystal Falls, NC to be with her Aunt. Stars seem to be aligned as Joy sees her former crush, Ben Andrews, while at the hospital. At first, Joy is focused solely on helping her Aunt heal; even taking over her position as chair of the local Cookie Crawl competition. Eventually, she begins to let Ben in and remembers there's no place like home for the holidays. The pair work together on the Cookie Crawl to make the event a success.",3.843,/yZ8a52WVRoe6xniATthJkGFezwV.jpg,2018-11-03,Christmas Joy,False,6.4,18
False,,[18],535813,en,Excursion to the Mountains,How can we hold on to the memory of someone without holding ourselves back? This is a film about being brave enough to capture new memories without denying the pain of loss.,0.6,/419P88lQ1tbHL3iDbsWxrVO7yJN.jpg,2018-07-14,Excursion to the Mountains,False,0.0,0
False,,[18],535819,en,Memory Lane,A car journey to an unknown destination becomes a reflection of the life journey of a mum and a son.,1.316,/ap2dMNngLvspieI6xPDHJxCy0Bi.jpg,2018-05-26,Memory Lane,False,0.0,0
False,,[18],535821,en,Trolley,"Two strangers meet by chance and bond over one very adventurous day, but neither of them speaks the same language.",1.273,/3Wmfo15lM6nTOJw9eWqBqKH1adt.jpg,2018-04-21,Trolley,False,0.0,0
False,,"[35, 80]",535828,en,Hands Free,"The story focuses on Dr Morris and his increasingly awkward attempts to conceal a painful truth from his wife, as he drives home from a disastrous job interview...or was it?",1.03,/7LOhy8Hu1KjSM7JlZBiLLUzVIh7.jpg,2018-05-30,Hands Free,False,0.0,0
False,,[18],535845,en,Brian Banks,An All-American football player's dreams to play in the NFL are halted when he is falsely accused of rape and sent to prison.,2.209,,2018-09-22,Brian Banks,False,0.0,0
False,,[],535846,en,The Last Storm,"Mark, a 60 years old fledgling storm chaser recently diagnosed with lung cancer, sets out across the Midwest with his friend's nephew in search of his first and possibly last tornado, before the two month storm chaser season comes to an end.",0.6,/fdrBunB8L3u2HmsjEWAOpxVi5I5.jpg,2018-04-19,The Last Storm,False,0.0,0
False,,[],535848,en,Bite,"Rejected from yet another audition, a dancer heads back to her rehearsal space late at night. But when her reflection takes on a terrifying life of its own, she must try to conquer her self-doubt before it devours her completely.",0.6,/cjTorg18YCjZhqpFcc8hGMxHfZ5.jpg,2018-06-21,Bite,False,0.0,0
False,,[],535856,en,Stormtroopers,A platoon of Stormtroopers raid a remote Rebel mining outpost.,1.283,/l6E5SD4rzPZhir7tOQ9sLNiB9Rd.jpg,2018-04-14,Stormtroopers,False,0.0,0
True,,[],535867,en,Mother-Daughter Exchange Club 53,Moms and their daughters mix with other romance-minded mom-daughter pairs when they join Mother-Daughter Exchange Club.,0.65,/8EDOysPKoK4YrIaZeJCRua6lz7k.jpg,2018-06-18,Mother-Daughter Exchange Club 53,False,0.0,0
True,/1tQZzMTH5eMoxCu5c0kUTNXicoP.jpg,[],535875,en,Mother-Daughter Exchange Club 52,Moms and their daughters mix with other romance-minded mom-daughter pairs when they join Mother-Daughter Exchange Club.,0.6,/w53Ahv026NolYjLBagGm89fmm0N.jpg,2018-04-20,Mother-Daughter Exchange Club 52,False,0.0,0
True,/cFRjwkNUbrVYWtX6wsYJ27EcqC.jpg,[],535884,en,Xander's World Tour,"Xander Corvus, a name that will forever be infamous in rock history. Follow his journey from Xander's modest beginnings in some of the country's slummiest dive bars, the recording studio meltdowns, and sold-out arenas around the world - not to mention all the pussy along the way! Experience Xanders meteoric rise, sequential downfall, and eventual status as rock n' roll legend in this special presentation. There's no passport required, but youre in for one hell of a ride on Xanders World Tour!",0.662,/ckoTmh3PGQ3hD4TsoJqLJ6oIGPl.jpg,2018-07-06,Xander's World Tour,False,0.0,0
False,,[],535904,en,Hold On,The short film depicts Luther of Detroit: Become Human singing a solo version of Hold On with various other androids fading in and out of the scene.,0.6,/cmaqL4M0pyryLie7oSAlm0ALzXx.jpg,2018-05-25,Hold On,False,0.0,0
False,,[],535905,en,Detroit: Become Human – Zlatko,The camera pans around various rooms in Zlatko's house while someone sings Rock-a-bye baby.,0.6,/wypfxGvJR6gG9nB18usNyiueT45.jpg,2018-05-25,Detroit: Become Human – Zlatko,False,0.0,0
False,,[],535906,en,CyberLife Tour,"In 2033, Elijah Kamski, the charismatic founder and CEO of the CyberLife company, gives an exclusive interview to KNC in CyberLife's secretive factory while giving a tour of it.",0.6,/vIZPOeOZp1Dgkf0ssVQNsT3OBZg.jpg,2018-05-25,CyberLife Tour,False,0.0,0
True,/kVhVHUzxp8BmnZ77VIAbltMenzr.jpg,[],535909,en,Mother-Daughter Exchange Club 51,Moms and their daughters mix with other romance-minded mom-daughter pairs when they join Mother-Daughter Exchange Club.,0.674,/aE4sLPEtRuMQrIPKpcvUzC6Qqs8.jpg,2018-02-23,Mother-Daughter Exchange Club 51,False,0.0,0
True,/hrYljG5Ea1R80fTcBranlfEp4mK.jpg,[],535910,en,Swallowed 15,"Adorable, adventurous girls spit-shine stud/director Mike Adriano's thick prick in Swallowed 15.",0.6,/dIUZbxXXo17mNwniJP5fdwlSPU5.jpg,2018-02-28,Swallowed 15,False,0.0,0
False,/hqEhAQPyckBalgDiawdoqZGoh60.jpg,[99],535916,en,World's Tiniest Masterpieces,"Miniaturist sculptor Willard Wigan makes artworks often only visible through a microscope. Can he carve a carpet fibre, then place it inside a human cell?",0.6,/mRfEOTyOjbrRwuESxctxUIoybDh.jpg,2018-07-08,World's Tiniest Masterpieces,False,0.0,0
True,,[],535937,en,Amateur Dreams,"ATK brings you the hottest amateurs in porn, only the best will make the cut! Come and experience what Amateur Dreams are made of.",0.6,/lMKd7ybLiCcabyMhvaRlXplA5ll.jpg,2018-06-11,Amateur Dreams,False,0.0,0
False,,[18],535950,en,Custody Road,A struggling comic resorts to extreme measures to prevent his party-girl ex-wife from gaining custody of their young son.,1.876,/ghVcwsor5ROHaDFPDm3vHWMqa8X.jpg,2018-07-20,Custody Road,False,0.0,0
False,/rqMEeajyzSF4PpJtdCB816Iz8Vr.jpg,"[35, 18, 10749]",449176,en,"Love, Simon",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,20.765,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,2018-02-16,"Love, Simon",False,8.2,2902
False,/pnMmdEn9WQc8Za0I5cYifgjzSvM.jpg,[27],436373,en,Primal Rage,"A newly reunited young couple's drive through the Pacific Northwest turns into a nightmare as they are forced to face nature, unsavory locals, and a monstrous creature, known to the Native Americans as Oh-Mah.",18.046,/8tGM0Vv4X60r6zHDGcpanIrDcdm.jpg,2018-02-27,Primal Rage,False,5.4,45
False,/pfSHa3TBpQ9NNS7VVsybTWT8Um6.jpg,"[53, 28, 18, 27]",436494,en,Feral,"A wild animal attacks six medical students on a weekend hike in the woods. One by one, they become infected with a “feral disease,” turning them into rabid, bloodthirsty creatures, and the vacation becomes a nightmare as they fight to survive each other.",4.025,/vZ72SsxEP9XSx3StaazsMwBi9C0.jpg,2018-05-25,Feral,False,5.0,28
